## [iView]
## Converted from:	\\langcog-NAS.stanford.edu\Experiments\TAB_COMP\EyeTracking\CDM Data\2014_9_9_91-eye_data.idf
## Date:	09.09.2014 20:48:28
## Version:	IDF Converter 3.0.16
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	24884                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	2014_9_9_91                                                                                                                                                                                                                                                     
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1600	1200
## Calibration Point 0:	Position(320;240)
## Calibration Point 1:	Position(1280;960)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1140-06110-SMU
## Operating System :	5.1
## iView X Version:	2.7.13
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Stimulus
12518949618	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
12519022336	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
12519030433	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
12519038821	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
12519047038	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
12519055424	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
12519063819	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
12519072164	SMP	1	327.87	-27.63	327.87	-27.63	Elmos World The Sky Active.avi
12519080473	SMP	1	231.01	-33.17	231.01	-33.17	Elmos World The Sky Active.avi
12519088848	SMP	1	0	-2.09	0	-2.09	Elmos World The Sky Active.avi
12519097193	SMP	1	189.81	-47.92	189.81	-47.92	Elmos World The Sky Active.avi
12519105460	SMP	1	215.22	-58.65	215.22	-58.65	Elmos World The Sky Active.avi
12519113781	SMP	1	242.24	-17	242.24	-17	Elmos World The Sky Active.avi
12519122176	SMP	1	206.38	-38.1	206.38	-38.1	Elmos World The Sky Active.avi
12519130543	SMP	1	316.44	-65.53	316.44	-65.53	Elmos World The Sky Active.avi
12519138840	SMP	1	217.16	4.24	217.16	4.24	Elmos World The Sky Active.avi
12519147177	SMP	1	231.24	-31.83	231.24	-31.83	Elmos World The Sky Active.avi
12519155559	SMP	1	176.63	-94.15	176.63	-94.15	Elmos World The Sky Active.avi
12519163932	SMP	1	314.23	30.52	314.23	30.52	Elmos World The Sky Active.avi
12519172198	SMP	1	227.99	58.22	227.99	58.22	Elmos World The Sky Active.avi
12519180579	SMP	1	267.03	69.94	267.03	69.94	Elmos World The Sky Active.avi
12519188945	SMP	1	260.5	155.85	260.5	155.85	Elmos World The Sky Active.avi
12519197330	SMP	1	260.74	100.49	260.74	100.49	Elmos World The Sky Active.avi
12519205569	SMP	1	322	124.97	322	124.97	Elmos World The Sky Active.avi
12519213907	SMP	1	244.65	44.17	244.65	44.17	Elmos World The Sky Active.avi
12519222493	SMP	1	285.55	150.18	285.55	150.18	Elmos World The Sky Active.avi
12519230674	SMP	1	294.3	162.13	294.3	162.13	Elmos World The Sky Active.avi
12519238968	SMP	1	733.82	72.03	733.82	72.03	Elmos World The Sky Active.avi
12519247240	SMP	1	730.72	109.55	730.72	109.55	Elmos World The Sky Active.avi
12519257112	SMP	1	733.12	239.82	733.12	239.82	Elmos World The Sky Active.avi
12519263922	SMP	1	735.76	250.26	735.76	250.26	Elmos World The Sky Active.avi
12519272296	SMP	1	740.33	355.72	740.33	355.72	Elmos World The Sky Active.avi
12519280680	SMP	1	829.31	469.86	829.31	469.86	Elmos World The Sky Active.avi
12519289118	SMP	1	853.41	476.66	853.41	476.66	Elmos World The Sky Active.avi
12519314086	SMP	1	287.28	142.62	287.28	142.62	Elmos World The Sky Active.avi
12519322443	SMP	1	299.38	205.65	299.38	205.65	Elmos World The Sky Active.avi
12519330660	SMP	1	311.46	144.18	311.46	144.18	Elmos World The Sky Active.avi
12519339086	SMP	1	298.96	151.82	298.96	151.82	Elmos World The Sky Active.avi
12519347443	SMP	1	307.76	201.16	307.76	201.16	Elmos World The Sky Active.avi
12519355652	SMP	1	297.68	238.31	297.68	238.31	Elmos World The Sky Active.avi
12519364028	SMP	1	398.24	147.77	398.24	147.77	Elmos World The Sky Active.avi
12519372466	SMP	1	310.29	192.38	310.29	192.38	Elmos World The Sky Active.avi
12519380753	SMP	1	290.48	161.49	290.48	161.49	Elmos World The Sky Active.avi
12519389084	SMP	1	339.65	232.09	339.65	232.09	Elmos World The Sky Active.avi
12519397454	SMP	1	364.77	224.65	364.77	224.65	Elmos World The Sky Active.avi
12519405830	SMP	1	340.55	235.12	340.55	235.12	Elmos World The Sky Active.avi
12519414364	SMP	1	326.88	240.3	326.88	240.3	Elmos World The Sky Active.avi
12519422457	SMP	1	338.6	231.41	338.6	231.41	Elmos World The Sky Active.avi
12519430796	SMP	1	363.73	275.5	363.73	275.5	Elmos World The Sky Active.avi
12519439208	SMP	1	351.39	311.01	351.39	311.01	Elmos World The Sky Active.avi
12519447557	SMP	1	406.14	137.28	406.14	137.28	Elmos World The Sky Active.avi
12519455781	SMP	1	342.45	184.23	342.45	184.23	Elmos World The Sky Active.avi
12519464372	SMP	1	215.7	228.74	215.7	228.74	Elmos World The Sky Active.avi
12519472585	SMP	1	411.56	324.39	411.56	324.39	Elmos World The Sky Active.avi
12519480937	SMP	1	345.86	271.95	345.86	271.95	Elmos World The Sky Active.avi
12519489154	SMP	1	203.72	153.02	203.72	153.02	Elmos World The Sky Active.avi
12519497578	SMP	1	383.63	332.75	383.63	332.75	Elmos World The Sky Active.avi
12519505969	SMP	1	340.56	272.62	340.56	272.62	Elmos World The Sky Active.avi
12519514188	SMP	1	361.57	317.08	361.57	317.08	Elmos World The Sky Active.avi
12519522565	SMP	1	243.85	122.63	243.85	122.63	Elmos World The Sky Active.avi
12519530940	SMP	1	403.53	310.63	403.53	310.63	Elmos World The Sky Active.avi
12519539311	SMP	1	371.28	225.91	371.28	225.91	Elmos World The Sky Active.avi
12519547571	SMP	1	374.83	293.81	374.83	293.81	Elmos World The Sky Active.avi
12519555926	SMP	1	367.64	281.02	367.64	281.02	Elmos World The Sky Active.avi
12519564276	SMP	1	391.04	322.54	391.04	322.54	Elmos World The Sky Active.avi
12519572696	SMP	1	377.46	407.55	377.46	407.55	Elmos World The Sky Active.avi
12519580938	SMP	1	373.29	387.09	373.29	387.09	Elmos World The Sky Active.avi
12519589248	SMP	1	367.33	311.41	367.33	311.41	Elmos World The Sky Active.avi
12519597704	SMP	1	405.04	297.86	405.04	297.86	Elmos World The Sky Active.avi
12519606086	SMP	1	424.89	380.69	424.89	380.69	Elmos World The Sky Active.avi
12519614279	SMP	1	375.36	325.13	375.36	325.13	Elmos World The Sky Active.avi
12519622666	SMP	1	388.08	391.79	388.08	391.79	Elmos World The Sky Active.avi
12519631092	SMP	1	390.37	302.29	390.37	302.29	Elmos World The Sky Active.avi
12519639377	SMP	1	422.41	392.47	422.41	392.47	Elmos World The Sky Active.avi
12519647637	SMP	1	610.13	410.83	610.13	410.83	Elmos World The Sky Active.avi
12519656069	SMP	1	668.41	546.2	668.41	546.2	Elmos World The Sky Active.avi
12519664429	SMP	1	1167.1	939.57	1167.1	939.57	Elmos World The Sky Active.avi
12519672687	SMP	1	1179.6	884.25	1179.6	884.25	Elmos World The Sky Active.avi
12519681040	SMP	1	1136.1	858.65	1136.1	858.65	Elmos World The Sky Active.avi
12519689435	SMP	1	1130.68	853.03	1130.68	853.03	Elmos World The Sky Active.avi
12519697782	SMP	1	1043.61	834.53	1043.61	834.53	Elmos World The Sky Active.avi
12519706116	SMP	1	983.3	725.91	983.3	725.91	Elmos World The Sky Active.avi
12519714390	SMP	1	967.02	737.47	967.02	737.47	Elmos World The Sky Active.avi
12519722788	SMP	1	982.65	672.67	982.65	672.67	Elmos World The Sky Active.avi
12519731151	SMP	1	953.02	674.3	953.02	674.3	Elmos World The Sky Active.avi
12519739517	SMP	1	856.81	633.11	856.81	633.11	Elmos World The Sky Active.avi
12519747799	SMP	1	859.1	572.03	859.1	572.03	Elmos World The Sky Active.avi
12519756143	SMP	1	826.02	530.68	826.02	530.68	Elmos World The Sky Active.avi
12519781199	SMP	1	654.72	450.12	654.72	450.12	Elmos World The Sky Active.avi
12519789549	SMP	1	684.78	536.77	684.78	536.77	Elmos World The Sky Active.avi
12519797770	SMP	1	681.72	463.78	681.72	463.78	Elmos World The Sky Active.avi
12519806205	SMP	1	682.71	535.37	682.71	535.37	Elmos World The Sky Active.avi
12519814529	SMP	1	690.42	519.58	690.42	519.58	Elmos World The Sky Active.avi
12519822943	SMP	1	676.51	459.79	676.51	459.79	Elmos World The Sky Active.avi
12519831274	SMP	1	691.2	506.18	691.2	506.18	Elmos World The Sky Active.avi
12519839560	SMP	1	684.69	504.34	684.69	504.34	Elmos World The Sky Active.avi
12519847879	SMP	1	692.09	500.64	692.09	500.64	Elmos World The Sky Active.avi
12519856380	SMP	1	715.18	461.84	715.18	461.84	Elmos World The Sky Active.avi
12519864538	SMP	1	706.42	488.84	706.42	488.84	Elmos World The Sky Active.avi
12519872949	SMP	1	700.41	478.82	700.41	478.82	Elmos World The Sky Active.avi
12519881239	SMP	1	689.61	514.8	689.61	514.8	Elmos World The Sky Active.avi
12519889643	SMP	1	699.86	491.92	699.86	491.92	Elmos World The Sky Active.avi
12519897920	SMP	1	703.2	461.79	703.2	461.79	Elmos World The Sky Active.avi
12519906339	SMP	1	692.16	490.3	692.16	490.3	Elmos World The Sky Active.avi
12519914627	SMP	1	697.33	465.5	697.33	465.5	Elmos World The Sky Active.avi
12519922949	SMP	1	694.25	465.94	694.25	465.94	Elmos World The Sky Active.avi
12519931294	SMP	1	696.1	454.7	696.1	454.7	Elmos World The Sky Active.avi
12519939664	SMP	1	706.76	480.51	706.76	480.51	Elmos World The Sky Active.avi
12519948056	SMP	1	697.15	460.25	697.15	460.25	Elmos World The Sky Active.avi
12519956267	SMP	1	702.92	448.38	702.92	448.38	Elmos World The Sky Active.avi
12519964639	SMP	1	701.32	453.33	701.32	453.33	Elmos World The Sky Active.avi
12519973076	SMP	1	697.55	466.65	697.55	466.65	Elmos World The Sky Active.avi
12519981402	SMP	1	707.57	451.74	707.57	451.74	Elmos World The Sky Active.avi
12519989651	SMP	1	714.31	257.57	714.31	257.57	Elmos World The Sky Active.avi
12519998019	SMP	1	741.17	173.77	741.17	173.77	Elmos World The Sky Active.avi
12520006469	SMP	1	852.03	162.95	852.03	162.95	Elmos World The Sky Active.avi
12520014789	SMP	1	825.56	180.99	825.56	180.99	Elmos World The Sky Active.avi
12520023129	SMP	1	821.84	189.5	821.84	189.5	Elmos World The Sky Active.avi
12520031411	SMP	1	743.55	176.01	743.55	176.01	Elmos World The Sky Active.avi
12520039792	SMP	1	798.29	206.27	798.29	206.27	Elmos World The Sky Active.avi
12520048023	SMP	1	772.63	206.2	772.63	206.2	Elmos World The Sky Active.avi
12520056485	SMP	1	800.05	201.83	800.05	201.83	Elmos World The Sky Active.avi
12520064799	SMP	1	789.42	182.2	789.42	182.2	Elmos World The Sky Active.avi
12520073196	SMP	1	779.94	197.62	779.94	197.62	Elmos World The Sky Active.avi
12520081392	SMP	1	797.21	178.56	797.21	178.56	Elmos World The Sky Active.avi
12520089797	SMP	1	793.73	196.86	793.73	196.86	Elmos World The Sky Active.avi
12520098135	SMP	1	783.14	194.32	783.14	194.32	Elmos World The Sky Active.avi
12520106595	SMP	1	785.09	176.17	785.09	176.17	Elmos World The Sky Active.avi
12520114805	SMP	1	788.21	206.92	788.21	206.92	Elmos World The Sky Active.avi
12520123157	SMP	1	786.26	161.05	786.26	161.05	Elmos World The Sky Active.avi
12520131539	SMP	1	782.31	83.42	782.31	83.42	Elmos World The Sky Active.avi
12520139938	SMP	1	781.59	153.24	781.59	153.24	Elmos World The Sky Active.avi
12520148188	SMP	1	787.29	152.35	787.29	152.35	Elmos World The Sky Active.avi
12520156525	SMP	1	780.35	155.5	780.35	155.5	Elmos World The Sky Active.avi
12520164893	SMP	1	775.11	171	775.11	171	Elmos World The Sky Active.avi
12520173210	SMP	1	778.7	152.26	778.7	152.26	Elmos World The Sky Active.avi
12520181543	SMP	1	776.86	187.8	776.86	187.8	Elmos World The Sky Active.avi
12520189938	SMP	1	779.41	142.68	779.41	142.68	Elmos World The Sky Active.avi
12520198371	SMP	1	785.78	143.53	785.78	143.53	Elmos World The Sky Active.avi
12520206549	SMP	1	781.27	114.4	781.27	114.4	Elmos World The Sky Active.avi
12520215000	SMP	1	793.08	110.82	793.08	110.82	Elmos World The Sky Active.avi
12520223308	SMP	1	783.71	113.36	783.71	113.36	Elmos World The Sky Active.avi
12520231628	SMP	1	779.59	94.07	779.59	94.07	Elmos World The Sky Active.avi
12520239941	SMP	1	788.82	197.07	788.82	197.07	Elmos World The Sky Active.avi
12520248318	SMP	1	786.73	95.8	786.73	95.8	Elmos World The Sky Active.avi
12520256634	SMP	1	781.97	74.89	781.97	74.89	Elmos World The Sky Active.avi
12520265028	SMP	1	790.87	5.04	790.87	5.04	Elmos World The Sky Active.avi
12520273327	SMP	1	787.27	142.71	787.27	142.71	Elmos World The Sky Active.avi
12520281647	SMP	1	791.25	81.48	791.25	81.48	Elmos World The Sky Active.avi
12520290021	SMP	1	781.77	184.28	781.77	184.28	Elmos World The Sky Active.avi
12520298408	SMP	1	788.81	215.46	788.81	215.46	Elmos World The Sky Active.avi
12520306728	SMP	1	776.55	60	776.55	60	Elmos World The Sky Active.avi
12520315056	SMP	1	778.87	160.19	778.87	160.19	Elmos World The Sky Active.avi
12520323375	SMP	1	781.11	127.62	781.11	127.62	Elmos World The Sky Active.avi
12520331611	SMP	1	785.98	187.34	785.98	187.34	Elmos World The Sky Active.avi
12520340023	SMP	1	773.71	183.26	773.71	183.26	Elmos World The Sky Active.avi
12520348457	SMP	1	778.21	172.16	778.21	172.16	Elmos World The Sky Active.avi
12520356786	SMP	1	779.45	88.33	779.45	88.33	Elmos World The Sky Active.avi
12520364994	SMP	1	789.73	38.48	789.73	38.48	Elmos World The Sky Active.avi
12520373425	SMP	1	773.16	126.01	773.16	126.01	Elmos World The Sky Active.avi
12520381777	SMP	1	776.39	131.5	776.39	131.5	Elmos World The Sky Active.avi
12520390126	SMP	1	778.63	159.46	778.63	159.46	Elmos World The Sky Active.avi
12520398414	SMP	1	778.97	165.65	778.97	165.65	Elmos World The Sky Active.avi
12520406798	SMP	1	777	130.68	777	130.68	Elmos World The Sky Active.avi
12520415145	SMP	1	778.78	144.3	778.78	144.3	Elmos World The Sky Active.avi
12520423542	SMP	1	783.94	132.36	783.94	132.36	Elmos World The Sky Active.avi
12520431790	SMP	1	779.11	168.57	779.11	168.57	Elmos World The Sky Active.avi
12520440189	SMP	1	782.63	144.25	782.63	144.25	Elmos World The Sky Active.avi
12520448542	SMP	1	774.32	153.15	774.32	153.15	Elmos World The Sky Active.avi
12520456782	SMP	1	783.55	143.28	783.55	143.28	Elmos World The Sky Active.avi
12520465167	SMP	1	782.73	168.44	782.73	168.44	Elmos World The Sky Active.avi
12520473541	SMP	1	779.11	176.57	779.11	176.57	Elmos World The Sky Active.avi
12520481903	SMP	1	783.8	177.63	783.8	177.63	Elmos World The Sky Active.avi
12520490107	SMP	1	761.01	187.38	761.01	187.38	Elmos World The Sky Active.avi
12520498528	SMP	1	784.65	146.87	784.65	146.87	Elmos World The Sky Active.avi
12520506901	SMP	1	773.07	205	773.07	205	Elmos World The Sky Active.avi
12520515305	SMP	1	766.66	170.74	766.66	170.74	Elmos World The Sky Active.avi
12520523519	SMP	1	777.11	193.33	777.11	193.33	Elmos World The Sky Active.avi
12520531878	SMP	1	771.61	187.85	771.61	187.85	Elmos World The Sky Active.avi
12520540299	SMP	1	778.69	168.36	778.69	168.36	Elmos World The Sky Active.avi
12520548662	SMP	1	776.1	178.49	776.1	178.49	Elmos World The Sky Active.avi
12520556876	SMP	1	784.13	143.31	784.13	143.31	Elmos World The Sky Active.avi
12520565319	SMP	1	776.67	178.18	776.67	178.18	Elmos World The Sky Active.avi
12520573649	SMP	1	775.79	193.77	775.79	193.77	Elmos World The Sky Active.avi
12520581884	SMP	1	777.28	149.01	777.28	149.01	Elmos World The Sky Active.avi
12520590294	SMP	1	777.86	172	777.86	172	Elmos World The Sky Active.avi
12520598645	SMP	1	775.31	184.54	775.31	184.54	Elmos World The Sky Active.avi
12520607069	SMP	1	775.02	171.45	775.02	171.45	Elmos World The Sky Active.avi
