## [iView]
## Converted from:	\\langcog-NAS.stanford.edu\Experiments\TAB_COMP\EyeTracking\CDM Data\2014_10_25_116-eye_data.idf
## Date:	25.10.2014 20:42:04
## Version:	IDF Converter 3.0.16
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	16124                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	2014_10_25_116                                                                                                                                                                                                                                                  
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1600	1200
## Calibration Point 0:	Position(320;240)
## Calibration Point 1:	Position(1280;960)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1140-06110-SMU
## Operating System :	5.1
## iView X Version:	2.7.13
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Stimulus
11677765473	SMP	1	1291.65	931.13	1291.65	931.13	Elmos World The Sky Active.avi
11677773844	SMP	1	1284.98	928.87	1284.98	928.87	Elmos World The Sky Active.avi
11677782228	SMP	1	1287.1	923.4	1287.1	923.4	Elmos World The Sky Active.avi
11677790427	SMP	1	1287.81	919.31	1287.81	919.31	Elmos World The Sky Active.avi
11677798808	SMP	1	1280.97	928.05	1280.97	928.05	Elmos World The Sky Active.avi
11677807186	SMP	1	1276.15	930.04	1276.15	930.04	Elmos World The Sky Active.avi
11677815601	SMP	1	1279.78	926.86	1279.78	926.86	Elmos World The Sky Active.avi
11677823854	SMP	1	1274.63	923.37	1274.63	923.37	Elmos World The Sky Active.avi
11677832191	SMP	1	1267.71	925.61	1267.71	925.61	Elmos World The Sky Active.avi
11677840586	SMP	1	1273.91	923.66	1273.91	923.66	Elmos World The Sky Active.avi
11677848971	SMP	1	1271.82	920.99	1271.82	920.99	Elmos World The Sky Active.avi
11677857210	SMP	1	1274.21	921.39	1274.21	921.39	Elmos World The Sky Active.avi
11677865615	SMP	1	1267.54	921.55	1267.54	921.55	Elmos World The Sky Active.avi
11677873936	SMP	1	1263.9	919	1263.9	919	Elmos World The Sky Active.avi
11677882354	SMP	1	1265.93	916.98	1265.93	916.98	Elmos World The Sky Active.avi
11677890591	SMP	1	1266.38	915.73	1266.38	915.73	Elmos World The Sky Active.avi
11677898984	SMP	1	1264.96	915.81	1264.96	915.81	Elmos World The Sky Active.avi
11677907384	SMP	1	1265.14	916.59	1265.14	916.59	Elmos World The Sky Active.avi
11677915594	SMP	1	1266.14	921.46	1266.14	921.46	Elmos World The Sky Active.avi
11677923989	SMP	1	1254.88	920.71	1254.88	920.71	Elmos World The Sky Active.avi
11677932476	SMP	1	1230.71	919.62	1230.71	919.62	Elmos World The Sky Active.avi
11677940683	SMP	1	1243.25	913.83	1243.25	913.83	Elmos World The Sky Active.avi
11677948987	SMP	1	737.05	916.53	737.05	916.53	Elmos World The Sky Active.avi
11677957795	SMP	1	707.48	931.37	707.48	931.37	Elmos World The Sky Active.avi
11677965715	SMP	1	675.37	974.04	675.37	974.04	Elmos World The Sky Active.avi
11677974101	SMP	1	629.31	1109.6	629.31	1109.6	Elmos World The Sky Active.avi
11677982318	SMP	1	695	1134.29	695	1134.29	Elmos World The Sky Active.avi
11677990721	SMP	1	602.43	1077.06	602.43	1077.06	Elmos World The Sky Active.avi
11677999152	SMP	1	683.53	1078.6	683.53	1078.6	Elmos World The Sky Active.avi
11678007429	SMP	1	611.03	1097.17	611.03	1097.17	Elmos World The Sky Active.avi
11678015726	SMP	1	689.05	1102.91	689.05	1102.91	Elmos World The Sky Active.avi
11678024103	SMP	1	597.08	1069.3	597.08	1069.3	Elmos World The Sky Active.avi
11678032456	SMP	1	600.96	1086.21	600.96	1086.21	Elmos World The Sky Active.avi
11678040837	SMP	1	594.7	1042.64	594.7	1042.64	Elmos World The Sky Active.avi
11678049078	SMP	1	596.2	1077.96	596.2	1077.96	Elmos World The Sky Active.avi
11678057500	SMP	1	685.24	1099.33	685.24	1099.33	Elmos World The Sky Active.avi
11678065858	SMP	1	589.86	1060.14	589.86	1060.14	Elmos World The Sky Active.avi
11678074132	SMP	1	682.49	1116.11	682.49	1116.11	Elmos World The Sky Active.avi
11678082447	SMP	1	678.09	1119.57	678.09	1119.57	Elmos World The Sky Active.avi
11678091388	SMP	1	581.48	1041.95	581.48	1041.95	Elmos World The Sky Active.avi
11678099232	SMP	1	682.05	1121.12	682.05	1121.12	Elmos World The Sky Active.avi
11678107438	SMP	1	673.01	1139.43	673.01	1139.43	Elmos World The Sky Active.avi
11678115836	SMP	1	564.71	1043.5	564.71	1043.5	Elmos World The Sky Active.avi
11678124219	SMP	1	571.79	1110.67	571.79	1110.67	Elmos World The Sky Active.avi
11678132584	SMP	1	673.51	1119.09	673.51	1119.09	Elmos World The Sky Active.avi
11678140832	SMP	1	672.61	1103.62	672.61	1103.62	Elmos World The Sky Active.avi
11678149195	SMP	1	673.98	1128.96	673.98	1128.96	Elmos World The Sky Active.avi
11678158058	SMP	1	557.38	1082.67	557.38	1082.67	Elmos World The Sky Active.avi
11678165995	SMP	1	557.67	1049.39	557.67	1049.39	Elmos World The Sky Active.avi
11678174222	SMP	1	655.6	1100.12	655.6	1100.12	Elmos World The Sky Active.avi
11678182605	SMP	1	546.16	1046.85	546.16	1046.85	Elmos World The Sky Active.avi
11678190954	SMP	1	537.69	884.65	537.69	884.65	Elmos World The Sky Active.avi
11678199245	SMP	1	654.7	1125.28	654.7	1125.28	Elmos World The Sky Active.avi
