## [iView]
## Converted from:	\\langcog-NAS.stanford.edu\Experiments\TAB_COMP\EyeTracking\CDM Data\2014_10_4_112-eye_data.idf
## Date:	04.10.2014 22:46:34
## Version:	IDF Converter 3.0.16
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	1750                                                                                                                                                                                                                                                            
## Reversed:	none
## [Run]
## Subject:	2014_10_4_112                                                                                                                                                                                                                                                   
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1600	1200
## Calibration Point 0:	Position(320;240)
## Calibration Point 1:	Position(1280;960)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1140-06110-SMU
## Operating System :	5.1
## iView X Version:	2.7.13
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Stimulus
18646163445	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
18646213408	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
18646263444	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
18646313475	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
18646363517	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
18646413717	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
18646463543	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
18646513633	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
18646563568	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
18646613591	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
18646663617	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
18646713677	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
18646763902	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
18646813636	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
18646863638	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
18646913740	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
18646963803	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
18647013793	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
18647063739	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
18647113792	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
18647186807	SMP	1	571.66	556.23	571.66	556.23	Elmos World The Sky Active.avi
18647194943	SMP	1	569.92	535.58	569.92	535.58	Elmos World The Sky Active.avi
18647203131	SMP	1	577.49	534.33	577.49	534.33	Elmos World The Sky Active.avi
18647211534	SMP	1	565.85	530.99	565.85	530.99	Elmos World The Sky Active.avi
18647219915	SMP	1	561.08	536.76	561.08	536.76	Elmos World The Sky Active.avi
18647228368	SMP	1	568.16	537.64	568.16	537.64	Elmos World The Sky Active.avi
18647236571	SMP	1	546.32	534.41	546.32	534.41	Elmos World The Sky Active.avi
18647244924	SMP	1	570.62	505.1	570.62	505.1	Elmos World The Sky Active.avi
18647253323	SMP	1	575.93	538.93	575.93	538.93	Elmos World The Sky Active.avi
18647261555	SMP	1	584.68	534.98	584.68	534.98	Elmos World The Sky Active.avi
18647269926	SMP	1	573.52	527.19	573.52	527.19	Elmos World The Sky Active.avi
18647278300	SMP	1	575.31	535.37	575.31	535.37	Elmos World The Sky Active.avi
18647286704	SMP	1	568.56	535.57	568.56	535.57	Elmos World The Sky Active.avi
18647294942	SMP	1	567.17	536.8	567.17	536.8	Elmos World The Sky Active.avi
18647303321	SMP	1	572.37	536.47	572.37	536.47	Elmos World The Sky Active.avi
18647311650	SMP	1	563.64	538.49	563.64	538.49	Elmos World The Sky Active.avi
18647320029	SMP	1	567.17	536.23	567.17	536.23	Elmos World The Sky Active.avi
18647328346	SMP	1	569.77	530.43	569.77	530.43	Elmos World The Sky Active.avi
18647336604	SMP	1	566.47	531.96	566.47	531.96	Elmos World The Sky Active.avi
18647345024	SMP	1	566.76	531.51	566.76	531.51	Elmos World The Sky Active.avi
18647353356	SMP	1	565.27	541.65	565.27	541.65	Elmos World The Sky Active.avi
18647361710	SMP	1	569.81	531.92	569.81	531.92	Elmos World The Sky Active.avi
18647370060	SMP	1	564.25	527.94	564.25	527.94	Elmos World The Sky Active.avi
18647378423	SMP	1	561.44	533.74	561.44	533.74	Elmos World The Sky Active.avi
18647386693	SMP	1	562.56	532.41	562.56	532.41	Elmos World The Sky Active.avi
18647395056	SMP	1	564.57	532.5	564.57	532.5	Elmos World The Sky Active.avi
18647403401	SMP	1	568.07	528.09	568.07	528.09	Elmos World The Sky Active.avi
18647411897	SMP	1	566.77	523.08	566.77	523.08	Elmos World The Sky Active.avi
18647420109	SMP	1	566.09	517.51	566.09	517.51	Elmos World The Sky Active.avi
18647428520	SMP	1	566.94	518.85	566.94	518.85	Elmos World The Sky Active.avi
18647436789	SMP	1	566.62	532.54	566.62	532.54	Elmos World The Sky Active.avi
18647445451	SMP	1	569.6	530.56	569.6	530.56	Elmos World The Sky Active.avi
18647453443	SMP	1	567.69	526.84	567.69	526.84	Elmos World The Sky Active.avi
18647461818	SMP	1	568.37	528.75	568.37	528.75	Elmos World The Sky Active.avi
18647470148	SMP	1	572.53	525.11	572.53	525.11	Elmos World The Sky Active.avi
18647478531	SMP	1	572.87	523.44	572.87	523.44	Elmos World The Sky Active.avi
18647486823	SMP	1	578.33	531.84	578.33	531.84	Elmos World The Sky Active.avi
18647495193	SMP	1	620.99	503.36	620.99	503.36	Elmos World The Sky Active.avi
18647503555	SMP	1	695.57	415.64	695.57	415.64	Elmos World The Sky Active.avi
18647511820	SMP	1	704.09	381.65	704.09	381.65	Elmos World The Sky Active.avi
18647520163	SMP	1	700.88	373.84	700.88	373.84	Elmos World The Sky Active.avi
18647528542	SMP	1	713.24	363.46	713.24	363.46	Elmos World The Sky Active.avi
18647536912	SMP	1	702.2	284.55	702.2	284.55	Elmos World The Sky Active.avi
18647545189	SMP	1	729.16	356.41	729.16	356.41	Elmos World The Sky Active.avi
18647553571	SMP	1	735.37	362.89	735.37	362.89	Elmos World The Sky Active.avi
18647561950	SMP	1	722.02	350.99	722.02	350.99	Elmos World The Sky Active.avi
18647570318	SMP	1	748.57	360.22	748.57	360.22	Elmos World The Sky Active.avi
18647578576	SMP	1	728.62	364.73	728.62	364.73	Elmos World The Sky Active.avi
18647586938	SMP	1	747.73	355.61	747.73	355.61	Elmos World The Sky Active.avi
18647595271	SMP	1	726.94	358.56	726.94	358.56	Elmos World The Sky Active.avi
18647603564	SMP	1	732.27	359.94	732.27	359.94	Elmos World The Sky Active.avi
18647611910	SMP	1	737.84	362.21	737.84	362.21	Elmos World The Sky Active.avi
18647620317	SMP	1	730.9	365.36	730.9	365.36	Elmos World The Sky Active.avi
18647628695	SMP	1	741.45	356.1	741.45	356.1	Elmos World The Sky Active.avi
18647636937	SMP	1	731.91	365.46	731.91	365.46	Elmos World The Sky Active.avi
18647645286	SMP	1	728.72	368.6	728.72	368.6	Elmos World The Sky Active.avi
18647653696	SMP	1	734.73	355.04	734.73	355.04	Elmos World The Sky Active.avi
18647662035	SMP	1	726.49	354.95	726.49	354.95	Elmos World The Sky Active.avi
18647670307	SMP	1	725.34	357.02	725.34	357.02	Elmos World The Sky Active.avi
18647678740	SMP	1	722.52	355.6	722.52	355.6	Elmos World The Sky Active.avi
18647687069	SMP	1	725.2	356.75	725.2	356.75	Elmos World The Sky Active.avi
18647695451	SMP	1	721.65	359.19	721.65	359.19	Elmos World The Sky Active.avi
18647703722	SMP	1	722.58	362.46	722.58	362.46	Elmos World The Sky Active.avi
18647712055	SMP	1	721.54	357.26	721.54	357.26	Elmos World The Sky Active.avi
18647720423	SMP	1	722.99	368.76	722.99	368.76	Elmos World The Sky Active.avi
18647728781	SMP	1	720.24	357.15	720.24	357.15	Elmos World The Sky Active.avi
18647736992	SMP	1	720.4	359.14	720.4	359.14	Elmos World The Sky Active.avi
18647745423	SMP	1	718.5	359.85	718.5	359.85	Elmos World The Sky Active.avi
18647753816	SMP	1	720.12	360.29	720.12	360.29	Elmos World The Sky Active.avi
18647762083	SMP	1	721.62	362.56	721.62	362.56	Elmos World The Sky Active.avi
18647770438	SMP	1	720.85	362.05	720.85	362.05	Elmos World The Sky Active.avi
18647778768	SMP	1	720.26	362.86	720.26	362.86	Elmos World The Sky Active.avi
18647787288	SMP	1	719.29	362.6	719.29	362.6	Elmos World The Sky Active.avi
18647795441	SMP	1	719.53	361.33	719.53	361.33	Elmos World The Sky Active.avi
18647803839	SMP	1	718.94	363.49	718.94	363.49	Elmos World The Sky Active.avi
18647812144	SMP	1	716.82	359.66	716.82	359.66	Elmos World The Sky Active.avi
18647820527	SMP	1	718.37	362.14	718.37	362.14	Elmos World The Sky Active.avi
18647828820	SMP	1	718.51	360.93	718.51	360.93	Elmos World The Sky Active.avi
18647837180	SMP	1	717.7	360.96	717.7	360.96	Elmos World The Sky Active.avi
18647845529	SMP	1	717.26	362.44	717.26	362.44	Elmos World The Sky Active.avi
18647853938	SMP	1	716.96	363.78	716.96	363.78	Elmos World The Sky Active.avi
18647862158	SMP	1	717.33	366.82	717.33	366.82	Elmos World The Sky Active.avi
18647870551	SMP	1	716.66	367.49	716.66	367.49	Elmos World The Sky Active.avi
18647878889	SMP	1	717.77	367.61	717.77	367.61	Elmos World The Sky Active.avi
18647887190	SMP	1	719.87	369.6	719.87	369.6	Elmos World The Sky Active.avi
18647895582	SMP	1	721.6	371.02	721.6	371.02	Elmos World The Sky Active.avi
18647903957	SMP	1	724.27	373.41	724.27	373.41	Elmos World The Sky Active.avi
18647912306	SMP	1	723.89	374.58	723.89	374.58	Elmos World The Sky Active.avi
18647920554	SMP	1	725.93	376.4	725.93	376.4	Elmos World The Sky Active.avi
18647928906	SMP	1	726.28	378.45	726.28	378.45	Elmos World The Sky Active.avi
18647937280	SMP	1	728.9	380.35	728.9	380.35	Elmos World The Sky Active.avi
18647945727	SMP	1	727.08	382.33	727.08	382.33	Elmos World The Sky Active.avi
18647953903	SMP	1	727.27	385.09	727.27	385.09	Elmos World The Sky Active.avi
18647962281	SMP	1	730.79	386.94	730.79	386.94	Elmos World The Sky Active.avi
18647970689	SMP	1	730.76	388.68	730.76	388.68	Elmos World The Sky Active.avi
18647979149	SMP	1	729.46	390.66	729.46	390.66	Elmos World The Sky Active.avi
18647987309	SMP	1	729.1	392.85	729.1	392.85	Elmos World The Sky Active.avi
18647995690	SMP	1	729.36	394.41	729.36	394.41	Elmos World The Sky Active.avi
18648004165	SMP	1	728.86	394.89	728.86	394.89	Elmos World The Sky Active.avi
18648012284	SMP	1	727.68	397.18	727.68	397.18	Elmos World The Sky Active.avi
18648020648	SMP	1	728.37	398.12	728.37	398.12	Elmos World The Sky Active.avi
18648029037	SMP	1	725.92	398.74	725.92	398.74	Elmos World The Sky Active.avi
18648037431	SMP	1	728.43	400.22	728.43	400.22	Elmos World The Sky Active.avi
18648045661	SMP	1	727.7	401.4	727.7	401.4	Elmos World The Sky Active.avi
18648054028	SMP	1	728.34	401.84	728.34	401.84	Elmos World The Sky Active.avi
18648062412	SMP	1	726.54	402.82	726.54	402.82	Elmos World The Sky Active.avi
18648070824	SMP	1	728.84	403.51	728.84	403.51	Elmos World The Sky Active.avi
18648079016	SMP	1	728.17	403.73	728.17	403.73	Elmos World The Sky Active.avi
18648087444	SMP	1	728.31	404.26	728.31	404.26	Elmos World The Sky Active.avi
18648095829	SMP	1	728.98	406.36	728.98	406.36	Elmos World The Sky Active.avi
18648120825	SMP	1	729.29	407.57	729.29	407.57	Elmos World The Sky Active.avi
18648129196	SMP	1	728.3	408.56	728.3	408.56	Elmos World The Sky Active.avi
18648137531	SMP	1	729.22	410.71	729.22	410.71	Elmos World The Sky Active.avi
18648146246	SMP	1	728.38	411.01	728.38	411.01	Elmos World The Sky Active.avi
18648154184	SMP	1	728.43	411.2	728.43	411.2	Elmos World The Sky Active.avi
18648162578	SMP	1	727	411.22	727	411.22	Elmos World The Sky Active.avi
18648170806	SMP	1	726.88	413.14	726.88	413.14	Elmos World The Sky Active.avi
18648179212	SMP	1	725.91	413.89	725.91	413.89	Elmos World The Sky Active.avi
18648187555	SMP	1	724.65	415.53	724.65	415.53	Elmos World The Sky Active.avi
18648195904	SMP	1	726.24	416.8	726.24	416.8	Elmos World The Sky Active.avi
18648204131	SMP	1	724.63	416.72	724.63	416.72	Elmos World The Sky Active.avi
18648212600	SMP	1	724.51	417.62	724.51	417.62	Elmos World The Sky Active.avi
18648220955	SMP	1	725.2	419.24	725.2	419.24	Elmos World The Sky Active.avi
18648229412	SMP	1	726	419.53	726	419.53	Elmos World The Sky Active.avi
18648237535	SMP	1	726.37	420.68	726.37	420.68	Elmos World The Sky Active.avi
18648245887	SMP	1	726.2	421.92	726.2	421.92	Elmos World The Sky Active.avi
18648254305	SMP	1	727.94	424.63	727.94	424.63	Elmos World The Sky Active.avi
18648262648	SMP	1	726.56	425.47	726.56	425.47	Elmos World The Sky Active.avi
18648270869	SMP	1	727.7	426.38	727.7	426.38	Elmos World The Sky Active.avi
18648279321	SMP	1	728.45	428.23	728.45	428.23	Elmos World The Sky Active.avi
18648287680	SMP	1	727.61	429.04	727.61	429.04	Elmos World The Sky Active.avi
18648295898	SMP	1	726.8	430.28	726.8	430.28	Elmos World The Sky Active.avi
18648304294	SMP	1	724.84	432.11	724.84	432.11	Elmos World The Sky Active.avi
18648312647	SMP	1	723.64	432.66	723.64	432.66	Elmos World The Sky Active.avi
18648321040	SMP	1	723.51	433.14	723.51	433.14	Elmos World The Sky Active.avi
18648329308	SMP	1	719.77	434.36	719.77	434.36	Elmos World The Sky Active.avi
18648337681	SMP	1	718.91	437	718.91	437	Elmos World The Sky Active.avi
18648346029	SMP	1	718.04	437.4	718.04	437.4	Elmos World The Sky Active.avi
18648354431	SMP	1	717.18	438.98	717.18	438.98	Elmos World The Sky Active.avi
18648362664	SMP	1	716.83	440	716.83	440	Elmos World The Sky Active.avi
18648371052	SMP	1	717.4	439.35	717.4	439.35	Elmos World The Sky Active.avi
18648379406	SMP	1	716.49	439.5	716.49	439.5	Elmos World The Sky Active.avi
18648387799	SMP	1	716.36	439.08	716.36	439.08	Elmos World The Sky Active.avi
18648396092	SMP	1	717.79	439.52	717.79	439.52	Elmos World The Sky Active.avi
18648404425	SMP	1	720.13	439.72	720.13	439.72	Elmos World The Sky Active.avi
18648412767	SMP	1	718.1	439.46	718.1	439.46	Elmos World The Sky Active.avi
18648421197	SMP	1	718.92	439.54	718.92	439.54	Elmos World The Sky Active.avi
18648429461	SMP	1	717.82	440.04	717.82	440.04	Elmos World The Sky Active.avi
18648437794	SMP	1	715.45	439.01	715.45	439.01	Elmos World The Sky Active.avi
18648446150	SMP	1	716.77	439.12	716.77	439.12	Elmos World The Sky Active.avi
