## [iView]
## Converted from:	\\langcog-NAS.stanford.edu\Experiments\TAB_COMP\EyeTracking\CDM Data\2014_8_24_53-eye_data.idf
## Date:	24.08.2014 19:44:20
## Version:	IDF Converter 3.0.16
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	26433                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	2014_8_24_53                                                                                                                                                                                                                                                    
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1600	1200
## Calibration Point 0:	Position(320;240)
## Calibration Point 1:	Position(1280;960)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1140-06110-SMU
## Operating System :	5.1
## iView X Version:	2.7.13
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Stimulus
3494806774	SMP	1	771.44	-7.23	771.44	-7.23	Elmos World The Sky Active.avi
3494815150	SMP	1	773.35	-6.63	773.35	-6.63	Elmos World The Sky Active.avi
3494823555	SMP	1	771.68	-82.88	771.68	-82.88	Elmos World The Sky Active.avi
3494831797	SMP	1	0	-4.26	0	-4.26	Elmos World The Sky Active.avi
3494840187	SMP	1	0	-4.26	0	-4.26	Elmos World The Sky Active.avi
3494848531	SMP	1	0	-2.7	0	-2.7	Elmos World The Sky Active.avi
3494856905	SMP	1	774.53	-102.83	774.53	-102.83	Elmos World The Sky Active.avi
3494865146	SMP	1	0	-2.28	0	-2.28	Elmos World The Sky Active.avi
3494873498	SMP	1	0	-1.5	0	-1.5	Elmos World The Sky Active.avi
3494881897	SMP	1	0	-1.54	0	-1.54	Elmos World The Sky Active.avi
3494890263	SMP	1	786.23	-110.3	786.23	-110.3	Elmos World The Sky Active.avi
3494898539	SMP	1	0	-0.11	0	-0.11	Elmos World The Sky Active.avi
3494906926	SMP	1	0	-0.09	0	-0.09	Elmos World The Sky Active.avi
3494915263	SMP	1	791.49	-110.58	791.49	-110.58	Elmos World The Sky Active.avi
3494923571	SMP	1	0	-0.05	0	-0.05	Elmos World The Sky Active.avi
3494931949	SMP	1	765.9	-109.21	765.9	-109.21	Elmos World The Sky Active.avi
3494940263	SMP	1	784.57	-111.89	784.57	-111.89	Elmos World The Sky Active.avi
3494948665	SMP	1	0	-0.08	0	-0.08	Elmos World The Sky Active.avi
3494956893	SMP	1	0	-0.08	0	-0.08	Elmos World The Sky Active.avi
3494965281	SMP	1	773	-112.69	773	-112.69	Elmos World The Sky Active.avi
3494973642	SMP	1	0	-0.1	0	-0.1	Elmos World The Sky Active.avi
3494982024	SMP	1	0	-0.08	0	-0.08	Elmos World The Sky Active.avi
3494990250	SMP	1	0	-0.08	0	-0.08	Elmos World The Sky Active.avi
3494998691	SMP	1	0	-0.07	0	-0.07	Elmos World The Sky Active.avi
3495007025	SMP	1	0	-0.04	0	-0.04	Elmos World The Sky Active.avi
3495015396	SMP	1	0	-0.04	0	-0.04	Elmos World The Sky Active.avi
3495023650	SMP	1	0	-0.01	0	-0.01	Elmos World The Sky Active.avi
3495032037	SMP	1	0	-0.01	0	-0.01	Elmos World The Sky Active.avi
3495040400	SMP	1	755.4	-102.65	755.4	-102.65	Elmos World The Sky Active.avi
3495048794	SMP	1	760.28	-107.98	760.28	-107.98	Elmos World The Sky Active.avi
3495057035	SMP	1	0	-0.07	0	-0.07	Elmos World The Sky Active.avi
3495065398	SMP	1	0	-0.07	0	-0.07	Elmos World The Sky Active.avi
3495073862	SMP	1	0	-0.07	0	-0.07	Elmos World The Sky Active.avi
3495082024	SMP	1	0	-0.07	0	-0.07	Elmos World The Sky Active.avi
3495090425	SMP	1	0	-0.06	0	-0.06	Elmos World The Sky Active.avi
3495098798	SMP	1	764.98	-107.42	764.98	-107.42	Elmos World The Sky Active.avi
3495107181	SMP	1	768.57	-98.68	768.57	-98.68	Elmos World The Sky Active.avi
3495115378	SMP	1	0	-0.26	0	-0.26	Elmos World The Sky Active.avi
3495123824	SMP	1	0	-0.25	0	-0.25	Elmos World The Sky Active.avi
3495132457	SMP	1	0	-0.17	0	-0.17	Elmos World The Sky Active.avi
3495140562	SMP	1	0	-0.14	0	-0.14	Elmos World The Sky Active.avi
3495148766	SMP	1	0	-0.14	0	-0.14	Elmos World The Sky Active.avi
3495157180	SMP	1	0	-0.13	0	-0.13	Elmos World The Sky Active.avi
3495165511	SMP	1	764.51	-100.53	764.51	-100.53	Elmos World The Sky Active.avi
3495173891	SMP	1	771.65	-94.39	771.65	-94.39	Elmos World The Sky Active.avi
3495182323	SMP	1	0	-0.37	0	-0.37	Elmos World The Sky Active.avi
3495190501	SMP	1	774.65	-83.38	774.65	-83.38	Elmos World The Sky Active.avi
3495198908	SMP	1	749.78	-96.85	749.78	-96.85	Elmos World The Sky Active.avi
3495207167	SMP	1	0	-0.64	0	-0.64	Elmos World The Sky Active.avi
3495215527	SMP	1	0	-0.62	0	-0.62	Elmos World The Sky Active.avi
3495223878	SMP	1	779.58	-95.86	779.58	-95.86	Elmos World The Sky Active.avi
3495233184	SMP	1	0	-0.76	0	-0.76	Elmos World The Sky Active.avi
3495240551	SMP	1	789.63	-100.42	789.63	-100.42	Elmos World The Sky Active.avi
3495248926	SMP	1	0	-0.86	0	-0.86	Elmos World The Sky Active.avi
3495257308	SMP	1	782.01	-85.07	782.01	-85.07	Elmos World The Sky Active.avi
3495265691	SMP	1	0	-1.11	0	-1.11	Elmos World The Sky Active.avi
3495273931	SMP	1	789.32	-94.89	789.32	-94.89	Elmos World The Sky Active.avi
3495282256	SMP	1	0	-0.81	0	-0.81	Elmos World The Sky Active.avi
3495290595	SMP	1	797.17	-98.98	797.17	-98.98	Elmos World The Sky Active.avi
3495299064	SMP	1	0	-0.81	0	-0.81	Elmos World The Sky Active.avi
3495307255	SMP	1	0	-0.77	0	-0.77	Elmos World The Sky Active.avi
3495315651	SMP	1	789	-98.27	789	-98.27	Elmos World The Sky Active.avi
3495324049	SMP	1	792.52	-98.67	792.52	-98.67	Elmos World The Sky Active.avi
3495332249	SMP	1	788.46	-99.52	788.46	-99.52	Elmos World The Sky Active.avi
3495340637	SMP	1	788.1	-59.15	788.1	-59.15	Elmos World The Sky Active.avi
3495349037	SMP	1	782.56	133.86	782.56	133.86	Elmos World The Sky Active.avi
3495357418	SMP	1	787.95	234.28	787.95	234.28	Elmos World The Sky Active.avi
3495365689	SMP	1	786.11	208.82	786.11	208.82	Elmos World The Sky Active.avi
3495374025	SMP	1	784.55	153.89	784.55	153.89	Elmos World The Sky Active.avi
3495382431	SMP	1	781.75	211.17	781.75	211.17	Elmos World The Sky Active.avi
3495390773	SMP	1	782.35	223.17	782.35	223.17	Elmos World The Sky Active.avi
3495399033	SMP	1	782.71	221.32	782.71	221.32	Elmos World The Sky Active.avi
3495407420	SMP	1	784.2	208.88	784.2	208.88	Elmos World The Sky Active.avi
3495415724	SMP	1	782.76	221.45	782.76	221.45	Elmos World The Sky Active.avi
3495424168	SMP	1	778.66	218.44	778.66	218.44	Elmos World The Sky Active.avi
3495432413	SMP	1	776.2	220.75	776.2	220.75	Elmos World The Sky Active.avi
3495440767	SMP	1	777.29	218.17	777.29	218.17	Elmos World The Sky Active.avi
3495449158	SMP	1	777.2	211.98	777.2	211.98	Elmos World The Sky Active.avi
3495457543	SMP	1	777.18	211.61	777.18	211.61	Elmos World The Sky Active.avi
3495465813	SMP	1	774.99	214.8	774.99	214.8	Elmos World The Sky Active.avi
3495474140	SMP	1	774.97	217.09	774.97	217.09	Elmos World The Sky Active.avi
3495482531	SMP	1	774.72	217.31	774.72	217.31	Elmos World The Sky Active.avi
3495490770	SMP	1	773.96	212.82	773.96	212.82	Elmos World The Sky Active.avi
3495499191	SMP	1	771.62	216.53	771.62	216.53	Elmos World The Sky Active.avi
3495507511	SMP	1	769.75	213.13	769.75	213.13	Elmos World The Sky Active.avi
3495515909	SMP	1	773.02	216.97	773.02	216.97	Elmos World The Sky Active.avi
3495524152	SMP	1	772.14	215.77	772.14	215.77	Elmos World The Sky Active.avi
3495532552	SMP	1	774.37	214.77	774.37	214.77	Elmos World The Sky Active.avi
3495540878	SMP	1	777.15	222.52	777.15	222.52	Elmos World The Sky Active.avi
3495549250	SMP	1	777.48	217.72	777.48	217.72	Elmos World The Sky Active.avi
3495557545	SMP	1	781.97	226.57	781.97	226.57	Elmos World The Sky Active.avi
3495565929	SMP	1	779.72	216.43	779.72	216.43	Elmos World The Sky Active.avi
3495574289	SMP	1	782.55	229.54	782.55	229.54	Elmos World The Sky Active.avi
3495582685	SMP	1	777.72	214.24	777.72	214.24	Elmos World The Sky Active.avi
3495590894	SMP	1	780.71	237.81	780.71	237.81	Elmos World The Sky Active.avi
3495599292	SMP	1	779.29	221.17	779.29	221.17	Elmos World The Sky Active.avi
3495607671	SMP	1	776.31	234.82	776.31	234.82	Elmos World The Sky Active.avi
3495615965	SMP	1	778.68	248.01	778.68	248.01	Elmos World The Sky Active.avi
3495624243	SMP	1	778.01	212.88	778.01	212.88	Elmos World The Sky Active.avi
3495632702	SMP	1	778.57	224.88	778.57	224.88	Elmos World The Sky Active.avi
3495641039	SMP	1	780.72	224.81	780.72	224.81	Elmos World The Sky Active.avi
3495649258	SMP	1	776.79	243.38	776.79	243.38	Elmos World The Sky Active.avi
3495657635	SMP	1	777.19	245.32	777.19	245.32	Elmos World The Sky Active.avi
3495666149	SMP	1	775.61	239.8	775.61	239.8	Elmos World The Sky Active.avi
3495674435	SMP	1	773.25	232.62	773.25	232.62	Elmos World The Sky Active.avi
3495682617	SMP	1	776.98	251.11	776.98	251.11	Elmos World The Sky Active.avi
3495691000	SMP	1	779	232.07	779	232.07	Elmos World The Sky Active.avi
3495699401	SMP	1	776.7	230.02	776.7	230.02	Elmos World The Sky Active.avi
3495707754	SMP	1	776.39	239.24	776.39	239.24	Elmos World The Sky Active.avi
3495716053	SMP	1	778.56	232.63	778.56	232.63	Elmos World The Sky Active.avi
3495724419	SMP	1	779.4	238.13	779.4	238.13	Elmos World The Sky Active.avi
3495732768	SMP	1	782.47	242.09	782.47	242.09	Elmos World The Sky Active.avi
3495741061	SMP	1	784.36	233.12	784.36	233.12	Elmos World The Sky Active.avi
3495749402	SMP	1	779.9	232.06	779.9	232.06	Elmos World The Sky Active.avi
3495757769	SMP	1	779.95	234	779.95	234	Elmos World The Sky Active.avi
3495766151	SMP	1	779.31	235.38	779.31	235.38	Elmos World The Sky Active.avi
3495774376	SMP	1	779.52	233.32	779.52	233.32	Elmos World The Sky Active.avi
3495782762	SMP	1	774.36	233.95	774.36	233.95	Elmos World The Sky Active.avi
3495791132	SMP	1	775.09	235.34	775.09	235.34	Elmos World The Sky Active.avi
3495799892	SMP	1	776.09	233.03	776.09	233.03	Elmos World The Sky Active.avi
3495807801	SMP	1	775.93	227.77	775.93	227.77	Elmos World The Sky Active.avi
3495816099	SMP	1	777.8	212.98	777.8	212.98	Elmos World The Sky Active.avi
3495824518	SMP	1	778.88	235.5	778.88	235.5	Elmos World The Sky Active.avi
3495832913	SMP	1	776.39	240.52	776.39	240.52	Elmos World The Sky Active.avi
3495841157	SMP	1	780.4	229.97	780.4	229.97	Elmos World The Sky Active.avi
3495849515	SMP	1	781.08	240.45	781.08	240.45	Elmos World The Sky Active.avi
3495857916	SMP	1	783.4	248.86	783.4	248.86	Elmos World The Sky Active.avi
3495866819	SMP	1	782.98	245.78	782.98	245.78	Elmos World The Sky Active.avi
3495874542	SMP	1	783.4	242.63	783.4	242.63	Elmos World The Sky Active.avi
3495882876	SMP	1	786.24	232.56	786.24	232.56	Elmos World The Sky Active.avi
3495891279	SMP	1	785.69	246.78	785.69	246.78	Elmos World The Sky Active.avi
3495899515	SMP	1	789.7	251.62	789.7	251.62	Elmos World The Sky Active.avi
3495907919	SMP	1	790.14	253.27	790.14	253.27	Elmos World The Sky Active.avi
3495916232	SMP	1	791.63	255.58	791.63	255.58	Elmos World The Sky Active.avi
3495924664	SMP	1	794.02	247.64	794.02	247.64	Elmos World The Sky Active.avi
3495932932	SMP	1	787.78	252.86	787.78	252.86	Elmos World The Sky Active.avi
3495941238	SMP	1	788.9	254.16	788.9	254.16	Elmos World The Sky Active.avi
3495949637	SMP	1	790.37	250.04	790.37	250.04	Elmos World The Sky Active.avi
3495958042	SMP	1	787.05	259.69	787.05	259.69	Elmos World The Sky Active.avi
3495966280	SMP	1	786.15	253.42	786.15	253.42	Elmos World The Sky Active.avi
3495974650	SMP	1	790.85	249.67	790.85	249.67	Elmos World The Sky Active.avi
3495983063	SMP	1	784.89	247.2	784.89	247.2	Elmos World The Sky Active.avi
3495991408	SMP	1	778.66	249.48	778.66	249.48	Elmos World The Sky Active.avi
3495999645	SMP	1	776.88	254.33	776.88	254.33	Elmos World The Sky Active.avi
3496008009	SMP	1	780.84	245.64	780.84	245.64	Elmos World The Sky Active.avi
3496016397	SMP	1	779.8	236.64	779.8	236.64	Elmos World The Sky Active.avi
3496024621	SMP	1	776.78	246.69	776.78	246.69	Elmos World The Sky Active.avi
3496033101	SMP	1	777.17	247.53	777.17	247.53	Elmos World The Sky Active.avi
3496041365	SMP	1	778.75	246.61	778.75	246.61	Elmos World The Sky Active.avi
3496049774	SMP	1	777.66	218	777.66	218	Elmos World The Sky Active.avi
3496057981	SMP	1	778.8	236.02	778.8	236.02	Elmos World The Sky Active.avi
3496066422	SMP	1	773.98	243.47	773.98	243.47	Elmos World The Sky Active.avi
3496074795	SMP	1	775.28	255.34	775.28	255.34	Elmos World The Sky Active.avi
3496083149	SMP	1	783.31	279.09	783.31	279.09	Elmos World The Sky Active.avi
3496091365	SMP	1	783.24	291.36	783.24	291.36	Elmos World The Sky Active.avi
3496100318	SMP	1	783.39	286.24	783.39	286.24	Elmos World The Sky Active.avi
3496108135	SMP	1	783.93	275.09	783.93	275.09	Elmos World The Sky Active.avi
3496116526	SMP	1	782.62	223.33	782.62	223.33	Elmos World The Sky Active.avi
3496124779	SMP	1	781.32	227.46	781.32	227.46	Elmos World The Sky Active.avi
3496133177	SMP	1	767.33	242.18	767.33	242.18	Elmos World The Sky Active.avi
3496141509	SMP	1	768.51	239.23	768.51	239.23	Elmos World The Sky Active.avi
3496149771	SMP	1	767.2	236.9	767.2	236.9	Elmos World The Sky Active.avi
3496158124	SMP	1	770.01	243.17	770.01	243.17	Elmos World The Sky Active.avi
3496166496	SMP	1	779.03	268.48	779.03	268.48	Elmos World The Sky Active.avi
3496174896	SMP	1	776.94	251.87	776.94	251.87	Elmos World The Sky Active.avi
3496183122	SMP	1	772.93	242.59	772.93	242.59	Elmos World The Sky Active.avi
3496191494	SMP	1	774.94	234.45	774.94	234.45	Elmos World The Sky Active.avi
3496199883	SMP	1	771.72	241.56	771.72	241.56	Elmos World The Sky Active.avi
3496208243	SMP	1	773.15	250.11	773.15	250.11	Elmos World The Sky Active.avi
3496216494	SMP	1	772.62	259.69	772.62	259.69	Elmos World The Sky Active.avi
3496224887	SMP	1	771	253.31	771	253.31	Elmos World The Sky Active.avi
3496233275	SMP	1	770.62	243.13	770.62	243.13	Elmos World The Sky Active.avi
3496241663	SMP	1	772.24	241.5	772.24	241.5	Elmos World The Sky Active.avi
3496249894	SMP	1	774.19	223.25	774.19	223.25	Elmos World The Sky Active.avi
3496258251	SMP	1	769.65	225.14	769.65	225.14	Elmos World The Sky Active.avi
3496266628	SMP	1	768.27	233.05	768.27	233.05	Elmos World The Sky Active.avi
3496275040	SMP	1	766.21	241.37	766.21	241.37	Elmos World The Sky Active.avi
3496283201	SMP	1	765.3	226.94	765.3	226.94	Elmos World The Sky Active.avi
3496291625	SMP	1	764.01	227.7	764.01	227.7	Elmos World The Sky Active.avi
3496300066	SMP	1	762.64	233.31	762.64	233.31	Elmos World The Sky Active.avi
3496308293	SMP	1	762.88	241.63	762.88	241.63	Elmos World The Sky Active.avi
3496316611	SMP	1	762.98	243.49	762.98	243.49	Elmos World The Sky Active.avi
3496325015	SMP	1	764.98	251.45	764.98	251.45	Elmos World The Sky Active.avi
