## [iView]
## Converted from:	\\langcog-NAS.stanford.edu\Experiments\TAB_COMP\EyeTracking\CDM Data\2014_7_3_5-eye_data.idf
## Date:	03.07.2014 22:32:53
## Version:	IDF Converter 3.0.16
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	13236                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	2014_7_3_5                                                                                                                                                                                                                                                      
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1600	1200
## Calibration Point 0:	Position(320;240)
## Calibration Point 1:	Position(1280;960)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1140-06110-SMU
## Operating System :	5.1
## iView X Version:	2.7.13
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Stimulus
620049224	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
620099419	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
620149661	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
620199356	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
620249832	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
620299371	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
620349393	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
620399715	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
620449498	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
620499506	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
620549543	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
620599513	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
620649653	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
620699660	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
620750047	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
620799701	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
620849754	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
620899731	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
620950260	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
620999717	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
621050226	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
621099673	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
621150102	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
621199938	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
621250586	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
621299892	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
621350313	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
621399929	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
621450217	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
