## [iView]
## Converted from:	\\langcog-NAS.stanford.edu\Experiments\TAB_COMP\EyeTracking\CDM Data\2014_10_25_117-eye_data.idf
## Date:	25.10.2014 20:58:35
## Version:	IDF Converter 3.0.16
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	25063                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	2014_10_25_117                                                                                                                                                                                                                                                  
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1600	1200
## Calibration Point 0:	Position(320;240)
## Calibration Point 1:	Position(1280;960)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1140-06110-SMU
## Operating System :	5.1
## iView X Version:	2.7.13
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Stimulus
12669045029	SMP	1	878.85	628.92	878.85	628.92	Elmos World The Sky Active.avi
12669053353	SMP	1	879.42	628.03	879.42	628.03	Elmos World The Sky Active.avi
12669061683	SMP	1	879.49	626.75	879.49	626.75	Elmos World The Sky Active.avi
12669070112	SMP	1	879.61	629.95	879.61	629.95	Elmos World The Sky Active.avi
12669078363	SMP	1	877.87	629.81	877.87	629.81	Elmos World The Sky Active.avi
12669086748	SMP	1	878.05	629.89	878.05	629.89	Elmos World The Sky Active.avi
12669095124	SMP	1	878.39	629.39	878.39	629.39	Elmos World The Sky Active.avi
12669103370	SMP	1	878.7	631.44	878.7	631.44	Elmos World The Sky Active.avi
12669111756	SMP	1	879.27	634.55	879.27	634.55	Elmos World The Sky Active.avi
12669120213	SMP	1	878.66	636.44	878.66	636.44	Elmos World The Sky Active.avi
12669128506	SMP	1	932.75	648.06	932.75	648.06	Elmos World The Sky Active.avi
12669136795	SMP	1	1021.37	698	1021.37	698	Elmos World The Sky Active.avi
12669145111	SMP	1	1056.08	719.06	1056.08	719.06	Elmos World The Sky Active.avi
12669153484	SMP	1	1138.2	726.61	1138.2	726.61	Elmos World The Sky Active.avi
12669161877	SMP	1	1141.16	729.24	1141.16	729.24	Elmos World The Sky Active.avi
12669170192	SMP	1	1141.62	730.04	1141.62	730.04	Elmos World The Sky Active.avi
12669178534	SMP	1	1147.62	726.53	1147.62	726.53	Elmos World The Sky Active.avi
12669186858	SMP	1	1149.65	731.19	1149.65	731.19	Elmos World The Sky Active.avi
12669195274	SMP	1	1148.93	728.13	1148.93	728.13	Elmos World The Sky Active.avi
12669203477	SMP	1	1148.92	729.63	1148.92	729.63	Elmos World The Sky Active.avi
12669212050	SMP	1	1148.81	732.11	1148.81	732.11	Elmos World The Sky Active.avi
12669220225	SMP	1	1146.8	731.87	1146.8	731.87	Elmos World The Sky Active.avi
12669228522	SMP	1	1148.04	734.86	1148.04	734.86	Elmos World The Sky Active.avi
12669237384	SMP	1	1147.6	733.56	1147.6	733.56	Elmos World The Sky Active.avi
12669245245	SMP	1	1147.15	731.15	1147.15	731.15	Elmos World The Sky Active.avi
12669253648	SMP	1	1148.09	732.79	1148.09	732.79	Elmos World The Sky Active.avi
12669261871	SMP	1	1148.02	733.61	1148.02	733.61	Elmos World The Sky Active.avi
12669270291	SMP	1	1147.41	732.95	1147.41	732.95	Elmos World The Sky Active.avi
12669278644	SMP	1	1147.26	735.04	1147.26	735.04	Elmos World The Sky Active.avi
12669287025	SMP	1	1146.96	734.33	1146.96	734.33	Elmos World The Sky Active.avi
12669295230	SMP	1	1146.31	736.27	1146.31	736.27	Elmos World The Sky Active.avi
12669303607	SMP	1	1146.14	735.17	1146.14	735.17	Elmos World The Sky Active.avi
12669312016	SMP	1	1145.89	736.47	1145.89	736.47	Elmos World The Sky Active.avi
12669320349	SMP	1	1146.39	735.76	1146.39	735.76	Elmos World The Sky Active.avi
12669328658	SMP	1	1146.07	736.31	1146.07	736.31	Elmos World The Sky Active.avi
12669337425	SMP	1	1147.56	738.87	1147.56	738.87	Elmos World The Sky Active.avi
12669345398	SMP	1	1146.97	737.52	1146.97	737.52	Elmos World The Sky Active.avi
12669353610	SMP	1	1145.44	737.95	1145.44	737.95	Elmos World The Sky Active.avi
12669362141	SMP	1	1145.41	738	1145.41	738	Elmos World The Sky Active.avi
12669370418	SMP	1	1143.67	738.15	1143.67	738.15	Elmos World The Sky Active.avi
12669378775	SMP	1	1143.59	740.32	1143.59	740.32	Elmos World The Sky Active.avi
12669386978	SMP	1	1143.67	738.21	1143.67	738.21	Elmos World The Sky Active.avi
12669395411	SMP	1	1142.46	737.43	1142.46	737.43	Elmos World The Sky Active.avi
12669403805	SMP	1	1140.95	738.92	1140.95	738.92	Elmos World The Sky Active.avi
12669412146	SMP	1	1142.27	738.71	1142.27	738.71	Elmos World The Sky Active.avi
12669420366	SMP	1	1142.09	739.11	1142.09	739.11	Elmos World The Sky Active.avi
12669428789	SMP	1	1142.47	738.77	1142.47	738.77	Elmos World The Sky Active.avi
12669437141	SMP	1	1140.82	741.28	1140.82	741.28	Elmos World The Sky Active.avi
12669445525	SMP	1	1141.14	742.29	1141.14	742.29	Elmos World The Sky Active.avi
12669453770	SMP	1	1141.66	743.65	1141.66	743.65	Elmos World The Sky Active.avi
12669462129	SMP	1	1143.28	742.62	1143.28	742.62	Elmos World The Sky Active.avi
12669470496	SMP	1	1143.62	743.89	1143.62	743.89	Elmos World The Sky Active.avi
12669478856	SMP	1	1144.12	744.48	1144.12	744.48	Elmos World The Sky Active.avi
12669487209	SMP	1	1146.96	744.25	1146.96	744.25	Elmos World The Sky Active.avi
