## [iView]
## Converted from:	\\langcog-NAS.stanford.edu\Experiments\TAB_COMP\EyeTracking\CDM Data\2014_10_11_113-eye_data.idf
## Date:	11.10.2014 19:18:02
## Version:	IDF Converter 3.0.16
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	27014                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	2014_10_11_113                                                                                                                                                                                                                                                  
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1600	1200
## Calibration Point 0:	Position(320;240)
## Calibration Point 1:	Position(1280;960)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1140-06110-SMU
## Operating System :	5.1
## iView X Version:	2.7.13
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Stimulus
4692675731	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
4692684058	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
4692692307	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
4692700697	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
4692709065	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
4692717290	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
4692725740	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
4692734042	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
4692742441	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
4692750698	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
4692759066	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
4692767436	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
4692776290	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
4692784049	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
4692792479	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
4692800822	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
4692809261	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
4692817473	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
4692825812	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
4692834165	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
4692842502	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
4692850818	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
4692859177	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
4692867575	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
4692875924	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
4692884213	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
4692892580	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
4692900928	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
4692909200	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
4692917551	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
4692925940	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
4692934304	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
4692942640	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
4692950971	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
4692959335	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
4692967740	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
4692976454	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
4692984332	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
4692992708	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
4693000931	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
4693009679	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
4693017718	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
4693026062	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
4693034267	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
4693042694	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
4693051057	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
4693059393	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
4693067688	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
4693076103	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
4693084459	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
4693092785	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
4693101085	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
4693109456	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
4693117834	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
4693126070	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
4693134426	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
4693142842	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
4693151214	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
4693159417	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
4693167842	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
4693176663	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
