## [iView]
## Converted from:	\\langcog-NAS.stanford.edu\Experiments\TAB_COMP\EyeTracking\CDM Data\2014_7_3_1-eye_data.idf
## Date:	03.07.2014 19:18:33
## Version:	IDF Converter 3.0.16
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	14417                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	2014_7_3_1                                                                                                                                                                                                                                                      
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1600	1200
## Calibration Point 0:	Position(320;240)
## Calibration Point 1:	Position(1280;960)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1140-06110-SMU
## Operating System :	5.1
## iView X Version:	2.7.13
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Stimulus
2828382581	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
2828432662	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
2828482525	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
2828532460	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
2828582683	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
2828632637	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
2828682581	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
2828732731	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
2828782653	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
2828833007	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
2828883041	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
2828932842	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
2828982773	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
2829032770	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
2829082909	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
2829133082	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
2829182899	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
2829233109	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
2829282882	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
2829332970	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
2829382933	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
2829433005	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
2829482994	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
2829532991	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
2829583084	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
2829633060	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
2829683028	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
2829733047	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
2829783062	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
2829833241	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
2829883252	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
2829933295	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
2829983228	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
2830033216	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
2830083417	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
2830133686	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
2830183325	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
2830233362	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
2830283449	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
2830333462	SMP	1	0	0	0	0	Elmos World The Sky Active.avi
