"","list.num","word.type","age","age.grp","gender","sid","trial.num","rt","prop"
"1",1,"Familiar-Familiar",1.112328767,"1","Male","2014_09_13_100",1,2.43333333333333,0.451923076923077
"2",1,"Familiar-Familiar",1.169863014,"1","Male","2014_09_09_91",1,0.65,0.834224598930481
"3",1,"Familiar-Familiar",1.169863014,"1","Male","2014_09_09_91",2,0.733333333333333,0.93491124260355
"4",1,"Familiar-Familiar",1.169863014,"1","Male","2014_09_09_91",7,0.316666666666667,0.138888888888889
"5",1,"Familiar-Familiar",1.210958904,"1","Female","2014_09_10_97",1,1.68333333333333,0.502222222222222
"6",1,"Familiar-Familiar",1.210958904,"1","Female","2014_09_10_97",2,1.23333333333333,0.392405063291139
"7",1,"Familiar-Familiar",1.24109589,"1","Female","2014_09_13_103",1,2.13333333333333,0.591397849462366
"8",1,"Familiar-Familiar",1.24109589,"1","Female","2014_09_13_103",2,2.6,0.572222222222222
"9",1,"Familiar-Familiar",1.378082192,"1","Female","2014_09_09_89",1,0.316666666666667,0.563380281690141
"10",1,"Familiar-Familiar",1.446575342,"1","Male","2014_09_13_102",1,0.316666666666667,0.769565217391304
"11",1,"Familiar-Familiar",1.446575342,"1","Male","2014_09_13_102",2,0.316666666666667,0.238297872340426
"12",1,"Familiar-Familiar",1.446575342,"1","Male","2014_09_13_102",3,0.366666666666667,1
"13",1,"Familiar-Familiar",1.446575342,"1","Male","2014_09_13_102",4,1.4,0.770562770562771
"14",1,"Familiar-Familiar",1.446575342,"1","Male","2014_09_13_102",7,0.616666666666667,0.686440677966102
"15",1,"Familiar-Familiar",1.446575342,"1","Male","2014_09_13_102",8,1.45,0.117647058823529
"16",1,"Familiar-Familiar",1.454794521,"1","Female","2014_09_10_93",1,0.316666666666667,0.194444444444444
"17",1,"Familiar-Familiar",1.454794521,"1","Female","2014_09_10_93",2,0.316666666666667,0.314685314685315
"18",1,"Familiar-Familiar",1.454794521,"1","Female","2014_09_10_93",5,0.566666666666667,0.713636363636364
"19",1,"Familiar-Familiar",1.454794521,"1","Female","2014_09_10_93",7,1.9,0.65546218487395
"20",1,"Familiar-Familiar",1.487671233,"1","Female","2014_10_04_104",1,0.35,0
"21",1,"Familiar-Familiar",1.687671233,"1","Male","2014_09_10_96",1,0.366666666666667,1
"22",1,"Familiar-Familiar",1.687671233,"1","Male","2014_09_10_96",2,0.35,1
"23",1,"Familiar-Familiar",1.687671233,"1","Male","2014_09_10_96",6,1.45,0.550218340611354
"24",1,"Familiar-Familiar",1.706849315,"1","Female","2014_08_27_58",3,0.783333333333333,0.59375
"25",1,"Familiar-Familiar",1.706849315,"1","Female","2014_08_27_58",6,1.2,0.532786885245902
"26",1,"Familiar-Familiar",1.805479452,"1","Female","2014_08_27_62",1,0.316666666666667,0.631578947368421
"27",1,"Familiar-Familiar",1.805479452,"1","Female","2014_08_27_62",2,1.71666666666667,0.438297872340426
"28",1,"Familiar-Familiar",1.805479452,"1","Female","2014_08_27_62",4,0.316666666666667,1
"29",1,"Familiar-Familiar",1.805479452,"1","Female","2014_08_27_62",5,0.316666666666667,0.770700636942675
"30",1,"Familiar-Familiar",1.805479452,"1","Female","2014_08_27_62",6,2.71666666666667,0.209183673469388
"31",1,"Familiar-Familiar",1.805479452,"1","Female","2014_08_27_62",7,0.316666666666667,0.726495726495726
"32",1,"Familiar-Familiar",1.810958904,"1","Female","2014_08_22_44",1,1.08333333333333,0.518518518518518
"33",1,"Familiar-Familiar",1.810958904,"1","Female","2014_08_22_44",2,1.36666666666667,0.449275362318841
"34",1,"Familiar-Familiar",1.810958904,"1","Female","2014_08_22_44",3,0.316666666666667,0.713114754098361
"35",1,"Familiar-Familiar",1.810958904,"1","Female","2014_08_22_44",4,0.816666666666667,0.936708860759494
"36",1,"Familiar-Familiar",1.835616438,"1","Female","2014_07_03_03",1,0.6,1
"37",1,"Familiar-Familiar",1.835616438,"1","Female","2014_07_03_03",2,3.1,0.284671532846715
"38",1,"Familiar-Familiar",1.835616438,"1","Female","2014_07_03_03",3,0.883333333333333,0.8359375
"39",1,"Familiar-Familiar",1.835616438,"1","Female","2014_07_03_03",4,0.533333333333333,1
"40",1,"Familiar-Familiar",1.835616438,"1","Female","2014_07_03_03",6,1.86666666666667,0.604878048780488
"41",1,"Familiar-Familiar",1.835616438,"1","Female","2014_07_03_03",7,1.16666666666667,0.327272727272727
"42",1,"Familiar-Familiar",1.835616438,"1","Female","2014_07_03_03",8,1.35,1
"43",1,"Familiar-Familiar",1.947945205,"1","Male","2014_09_13_101",1,0.316666666666667,0.336170212765957
"44",1,"Familiar-Familiar",1.947945205,"1","Male","2014_09_13_101",2,1.1,0.702970297029703
"45",1,"Familiar-Familiar",1.947945205,"1","Male","2014_09_13_101",3,0.816666666666667,0.874074074074074
"46",1,"Familiar-Familiar",1.947945205,"1","Male","2014_09_13_101",4,2.8,0.387596899224806
"47",1,"Familiar-Familiar",1.947945205,"1","Male","2014_09_13_101",5,0.316666666666667,1
"48",1,"Familiar-Familiar",1.947945205,"1","Male","2014_09_13_101",6,0.316666666666667,0.169642857142857
"49",1,"Familiar-Familiar",1.983561644,"1","Male","2014_08_27_59",1,3.03333333333333,0.34051724137931
"50",1,"Familiar-Familiar",1.983561644,"1","Male","2014_08_27_59",2,0.716666666666667,0.708920187793427
"51",1,"Familiar-Familiar",2.030136986,"2","Male","2014_08_22_45",1,0.316666666666667,0.778301886792453
"52",1,"Familiar-Familiar",2.030136986,"2","Male","2014_08_22_45",2,0.316666666666667,0.982758620689655
"53",1,"Familiar-Familiar",2.030136986,"2","Male","2014_08_22_45",3,0.316666666666667,0.837320574162679
"54",1,"Familiar-Familiar",2.030136986,"2","Male","2014_08_22_45",4,3.96666666666667,0.317307692307692
"55",1,"Familiar-Familiar",2.030136986,"2","Male","2014_08_22_45",5,0.35,0.255434782608696
"56",1,"Familiar-Familiar",2.030136986,"2","Male","2014_08_22_45",7,1.95,0.40625
"57",1,"Familiar-Familiar",2.038356164,"2","Female","2014_08_22_48",2,0.316666666666667,0.395744680851064
"58",1,"Familiar-Familiar",2.038356164,"2","Female","2014_08_22_48",3,0.316666666666667,1
